State,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
AR,2022,February,12 month-ending,Number of Drug Overdose Deaths,634,100,0,Arkansas,634
AR,2022,January,12 month-ending,Number of Drug Overdose Deaths,634,100,0,Arkansas,634
AR,2022,July,12 month-ending,Number of Drug Overdose Deaths,634,100,0,Arkansas,634
AR,2022,June,12 month-ending,Number of Drug Overdose Deaths,621,100,0,Arkansas,621
AR,2022,March,12 month-ending,Number of Drug Overdose Deaths,645,100,0,Arkansas,645
AR,2022,May,12 month-ending,Number of Drug Overdose Deaths,628,100,0,Arkansas,628
AR,2022,November,12 month-ending,Number of Drug Overdose Deaths,608,100,0.005298715,Arkansas,608
AR,2022,October,12 month-ending,Number of Drug Overdose Deaths,615,100,0,Arkansas,615
AR,2022,September,12 month-ending,Number of Drug Overdose Deaths,608,100,0,Arkansas,608
AR,2023,April,12 month-ending,Number of Drug Overdose Deaths,561,100,0.008288896,Arkansas,561
AR,2023,August,12 month-ending,Number of Drug Overdose Deaths,542,100,0.02786835,Arkansas,543
AR,2023,February,12 month-ending,Number of Drug Overdose Deaths,572,100,0.008275862,Arkansas,572
AR,2023,January,12 month-ending,Number of Drug Overdose Deaths,574,100,0.008117762,Arkansas,574
AR,2023,July,12 month-ending,Number of Drug Overdose Deaths,543,100,0.019467156,Arkansas,543
AR,2023,June,12 month-ending,Number of Drug Overdose Deaths,554,100,0.013882719,Arkansas,554
AR,2023,March,12 month-ending,Number of Drug Overdose Deaths,550,100,0.008303809,Arkansas,550
AR,2023,May,12 month-ending,Number of Drug Overdose Deaths,558,100,0.011066231,Arkansas,558
AR,2023,November,12 month-ending,Number of Drug Overdose Deaths,520,100,0.087181506,Arkansas,523
AR,2023,October,12 month-ending,Number of Drug Overdose Deaths,532,100,0.058685446,Arkansas,535
AR,2023,September,12 month-ending,Number of Drug Overdose Deaths,547,100,0.041831669,Arkansas,548
AZ,2015,April,12 month-ending,Number of Drug Overdose Deaths,1173,100,0.341348421,Arizona,1218
AZ,2015,August,12 month-ending,Number of Drug Overdose Deaths,1240,100,0.293097371,Arizona,1279
AZ,2015,December,12 month-ending,Number of Drug Overdose Deaths,1267,100,0.196889869,Arizona,1292
AZ,2015,February,12 month-ending,Number of Drug Overdose Deaths,1175,100,0.349430028,Arizona,1221
AZ,2015,January,12 month-ending,Number of Drug Overdose Deaths,1193,100,0.32669749,Arizona,1236
AZ,2015,July,12 month-ending,Number of Drug Overdose Deaths,1201,100,0.324112881,Arizona,1244
AZ,2015,June,12 month-ending,Number of Drug Overdose Deaths,1209,100,0.334817253,Arizona,1254
AZ,2015,March,12 month-ending,Number of Drug Overdose Deaths,1174,100,0.342634309,Arizona,1219
AZ,2015,May,12 month-ending,Number of Drug Overdose Deaths,1184,100,0.336308126,Arizona,1228
AZ,2015,November,12 month-ending,Number of Drug Overdose Deaths,1269,100,0.224178167,Arizona,1298
AZ,2015,October,12 month-ending,Number of Drug Overdose Deaths,1264,100,0.249436458,Arizona,1297
AZ,2015,September,12 month-ending,Number of Drug Overdose Deaths,1241,100,0.270080284,Arizona,1277
AZ,2016,April,12 month-ending,Number of Drug Overdose Deaths,1335,100,0.173648026,Arizona,1357
AZ,2016,August,12 month-ending,Number of Drug Overdose Deaths,1410,100,0.372191011,Arizona,1469
AZ,2016,December,12 month-ending,Number of Drug Overdose Deaths,1393,100,0.618718867,Arizona,1498
AZ,2016,February,12 month-ending,Number of Drug Overdose Deaths,1307,100,0.139897767,Arizona,1324
AZ,2016,January,12 month-ending,Number of Drug Overdose Deaths,1298,100,0.160241819,Arizona,1318
AZ,2016,July,12 month-ending,Number of Drug Overdose Deaths,1421,100,0.33236613,Arizona,1473
AZ,2016,June,12 month-ending,Number of Drug Overdose Deaths,1370,100,0.261262534,Arizona,1408
AZ,2016,March,12 month-ending,Number of Drug Overdose Deaths,1313,100,0.154477175,Arizona,1332
AZ,2016,May,12 month-ending,Number of Drug Overdose Deaths,1350,100,0.201691377,Arizona,1377
AZ,2016,November,12 month-ending,Number of Drug Overdose Deaths,1397,100,0.520505834,Arizona,1483
AZ,2016,October,12 month-ending,Number of Drug Overdose Deaths,1405,100,0.464409798,Arizona,1481
AZ,2016,September,12 month-ending,Number of Drug Overdose Deaths,1404,100,0.394383972,Arizona,1467
AZ,2017,April,12 month-ending,Number of Drug Overdose Deaths,1418,100,0.616431077,Arizona,1524
AZ,2017,August,12 month-ending,Number of Drug Overdose Deaths,1468,100,0.499040307,Arizona,1554
AZ,2017,December,12 month-ending,Number of Drug Overdose Deaths,1555,100,0.254962355,Arizona,1597
AZ,2017,February,12 month-ending,Number of Drug Overdose Deaths,1411,100,0.62534226,Arizona,1518
AZ,2017,January,12 month-ending,Number of Drug Overdose Deaths,1417,100,0.618653991,Arizona,1523
AZ,2017,July,12 month-ending,Number of Drug Overdose Deaths,1450,100,0.519094643,Arizona,1539
AZ,2017,June,12 month-ending,Number of Drug Overdose Deaths,1455,100,0.561275499,Arizona,1553
AZ,2017,March,12 month-ending,Number of Drug Overdose Deaths,1429,100,0.627343653,Arizona,1538
AZ,2017,May,12 month-ending,Number of Drug Overdose Deaths,1437,100,0.595899226,Arizona,1540
AZ,2017,November,12 month-ending,Number of Drug Overdose Deaths,1517,100,0.362995229,Arizona,1579
AZ,2017,October,12 month-ending,Number of Drug Overdose Deaths,1503,100,0.40385482,Arizona,1572
AZ,2017,September,12 month-ending,Number of Drug Overdose Deaths,1492,100,0.48147955,Arizona,1576
AZ,2018,April,12 month-ending,Number of Drug Overdose Deaths,1611,100,0.227174742,Arizona,1649
AZ,2018,August,12 month-ending,Number of Drug Overdose Deaths,1676,100,0.16252612,Arizona,1702
AZ,2018,December,12 month-ending,Number of Drug Overdose Deaths,1730,100,0.122923588,Arizona,1748
AZ,2018,February,12 month-ending,Number of Drug Overdose Deaths,1582,100,0.245425404,Arizona,1623
AZ,2018,January,12 month-ending,Number of Drug Overdose Deaths,1571,100,0.245040448,Arizona,1611
AZ,2018,July,12 month-ending,Number of Drug Overdose Deaths,1652,100,0.179479509,Arizona,1681
AZ,2018,June,12 month-ending,Number of Drug Overdose Deaths,1606,100,0.197950629,Arizona,1638
AZ,2018,March,12 month-ending,Number of Drug Overdose Deaths,1594,100,0.237592836,Arizona,1633
AZ,2018,May,12 month-ending,Number of Drug Overdose Deaths,1607,100,0.219316464,Arizona,1643
AZ,2018,November,12 month-ending,Number of Drug Overdose Deaths,1706,100,0.124205087,Arizona,1724
AZ,2018,October,12 month-ending,Number of Drug Overdose Deaths,1672,100,0.142518602,Arizona,1694
AZ,2018,September,12 month-ending,Number of Drug Overdose Deaths,1676,100,0.144120863,Arizona,1698
AZ,2019,April,12 month-ending,Number of Drug Overdose Deaths,1768,100,0.124036205,Arizona,1787
AZ,2019,August,12 month-ending,Number of Drug Overdose Deaths,1830,100,0.097759809,Arizona,1844
AZ,2019,December,12 month-ending,Number of Drug Overdose Deaths,1981,100,0.072028418,Arizona,1989
AZ,2019,February,12 month-ending,Number of Drug Overdose Deaths,1747,100,0.122763353,Arizona,1765
AZ,2019,January,12 month-ending,Number of Drug Overdose Deaths,1725,100,0.12260871,Arizona,1743
AZ,2019,July,12 month-ending,Number of Drug Overdose Deaths,1815,100,0.106352926,Arizona,1830
AZ,2019,June,12 month-ending,Number of Drug Overdose Deaths,1778,100,0.121609915,Arizona,1796
AZ,2019,March,12 month-ending,Number of Drug Overdose Deaths,1764,100,0.120949453,Arizona,1782
AZ,2019,May,12 month-ending,Number of Drug Overdose Deaths,1784,100,0.121611941,Arizona,1802
AZ,2019,November,12 month-ending,Number of Drug Overdose Deaths,1952,100,0.075282719,Arizona,1961
AZ,2019,October,12 month-ending,Number of Drug Overdose Deaths,1945,100,0.09051561,Arizona,1958
AZ,2019,September,12 month-ending,Number of Drug Overdose Deaths,1899,100,0.097424042,Arizona,1913
AZ,2020,April,12 month-ending,Number of Drug Overdose Deaths,2146,100,0.058886254,Arizona,2152
AZ,2020,August,12 month-ending,Number of Drug Overdose Deaths,2586,100,0.076335878,Arizona,2598
AZ,2020,December,12 month-ending,Number of Drug Overdose Deaths,2644,100,0.101180438,Arizona,2664
AZ,2020,February,12 month-ending,Number of Drug Overdose Deaths,2064,100,0.068001878,Arizona,2072
AZ,2020,January,12 month-ending,Number of Drug Overdose Deaths,2025,100,0.071886028,Arizona,2034
AZ,2020,July,12 month-ending,Number of Drug Overdose Deaths,2470,100,0.06824551,Arizona,2479
AZ,2020,June,12 month-ending,Number of Drug Overdose Deaths,2361,100,0.062658557,Arizona,2368
AZ,2020,March,12 month-ending,Number of Drug Overdose Deaths,2101,100,0.062757467,Arizona,2108
AZ,2020,May,12 month-ending,Number of Drug Overdose Deaths,2220,100,0.066036698,Arizona,2228
AZ,2020,November,12 month-ending,Number of Drug Overdose Deaths,2649,100,0.097014416,Arizona,2668
AZ,2020,October,12 month-ending,Number of Drug Overdose Deaths,2615,100,0.087301147,Arizona,2631
AZ,2020,September,12 month-ending,Number of Drug Overdose Deaths,2585,100,0.077023261,Arizona,2597
AZ,2021,April,12 month-ending,Number of Drug Overdose Deaths,2745,100,0.089502776,Arizona,2762
AZ,2021,August,12 month-ending,Number of Drug Overdose Deaths,2677,100,0.071960611,Arizona,2688
AZ,2021,December,12 month-ending,Number of Drug Overdose Deaths,2780,100,0.035156629,Arizona,2780
AZ,2021,February,12 month-ending,Number of Drug Overdose Deaths,2692,100,0.089355793,Arizona,2709
AZ,2021,January,12 month-ending,Number of Drug Overdose Deaths,2671,100,0.094406709,Arizona,2689
AZ,2021,July,12 month-ending,Number of Drug Overdose Deaths,2694,100,0.080835638,Arizona,2708
AZ,2021,June,12 month-ending,Number of Drug Overdose Deaths,2752,100,0.083170254,Arizona,2767
AZ,2021,March,12 month-ending,Number of Drug Overdose Deaths,2710,100,0.09272863,Arizona,2728
AZ,2021,May,12 month-ending,Number of Drug Overdose Deaths,2777,100,0.08601369,Arizona,2793
AZ,2021,November,12 month-ending,Number of Drug Overdose Deaths,2721,100,0.049266411,Arizona,2725
AZ,2021,October,12 month-ending,Number of Drug Overdose Deaths,2728,100,0.057363244,Arizona,2735
AZ,2021,September,12 month-ending,Number of Drug Overdose Deaths,2712,100,0.066949342,Arizona,2722
AZ,2022,April,12 month-ending,Number of Drug Overdose Deaths,2748,100,0.040637391,Arizona,2749
AZ,2022,August,12 month-ending,Number of Drug Overdose Deaths,2739,100,0.044772221,Arizona,2742
AZ,2022,December,12 month-ending,Number of Drug Overdose Deaths,2737,100,0.042605315,Arizona,2739
AZ,2022,February,12 month-ending,Number of Drug Overdose Deaths,2770,100,0.038324123,Arizona,2770
AZ,2022,January,12 month-ending,Number of Drug Overdose Deaths,2772,100,0.038403885,Arizona,2772
AZ,2022,July,12 month-ending,Number of Drug Overdose Deaths,2777,100,0.04296851,Arizona,2779
AZ,2022,June,12 month-ending,Number of Drug Overdose Deaths,2680,100,0.04561144,Arizona,2683
AZ,2022,March,12 month-ending,Number of Drug Overdose Deaths,2768,100,0.037006883,Arizona,2768
AZ,2022,May,12 month-ending,Number of Drug Overdose Deaths,2698,100,0.040614385,Arizona,2699
AZ,2022,November,12 month-ending,Number of Drug Overdose Deaths,2745,100,0.046963056,Arizona,2748
AZ,2022,October,12 month-ending,Number of Drug Overdose Deaths,2729,100,0.044956521,Arizona,2732
AZ,2022,September,12 month-ending,Number of Drug Overdose Deaths,2737,100,0.048069017,Arizona,2741
AZ,2023,April,12 month-ending,Number of Drug Overdose Deaths,2809,100,0.040142853,Arizona,2813
AZ,2023,August,12 month-ending,Number of Drug Overdose Deaths,2827,100,0.046057865,Arizona,2837
AZ,2023,February,12 month-ending,Number of Drug Overdose Deaths,2772,100,0.0430747,Arizona,2772
AZ,2023,January,12 month-ending,Number of Drug Overdose Deaths,2760,100,0.041048656,Arizona,2760
AZ,2023,July,12 month-ending,Number of Drug Overdose Deaths,2798,100,0.040408544,Arizona,2805
AZ,2023,June,12 month-ending,Number of Drug Overdose Deaths,2774,100,0.040323141,Arizona,2777
AZ,2023,March,12 month-ending,Number of Drug Overdose Deaths,2787,100,0.040355125,Arizona,2792
AZ,2023,May,12 month-ending,Number of Drug Overdose Deaths,2823,100,0.042960684,Arizona,2831
AZ,2023,November,12 month-ending,Number of Drug Overdose Deaths,2772,100,0.065014911,Arizona,2781
AZ,2023,October,12 month-ending,Number of Drug Overdose Deaths,2782,100,0.057455962,Arizona,2794
AZ,2023,September,12 month-ending,Number of Drug Overdose Deaths,2801,100,0.051833796,Arizona,2809
CA,2015,April,12 month-ending,Number of Drug Overdose Deaths,4625,100,0.22267839,California,4730
CA,2015,August,12 month-ending,Number of Drug Overdose Deaths,4670,100,0.233950964,California,4782
CA,2015,December,12 month-ending,Number of Drug Overdose Deaths,4762,100,0.355918392,California,4951
CA,2015,February,12 month-ending,Number of Drug Overdose Deaths,4616,100,0.23087388,California,4725
CA,2015,January,12 month-ending,Number of Drug Overdose Deaths,4603,100,0.238123058,California,4716
CA,2015,July,12 month-ending,Number of Drug Overdose Deaths,4628,100,0.224339022,California,4734
CA,2015,June,12 month-ending,Number of Drug Overdose Deaths,4604,100,0.219747447,California,4707
CA,2015,March,12 month-ending,Number of Drug Overdose Deaths,4608,100,0.224616363,California,4714
CA,2015,May,12 month-ending,Number of Drug Overdose Deaths,4607,100,0.217444398,California,4708
CA,2015,November,12 month-ending,Number of Drug Overdose Deaths,4747,100,0.308336682,California,4906
CA,2015,October,12 month-ending,Number of Drug Overdose Deaths,4784,100,0.278952473,California,4926
CA,2015,September,12 month-ending,Number of Drug Overdose Deaths,4747,100,0.255868846,California,4874
CA,2016,April,12 month-ending,Number of Drug Overdose Deaths,4795,100,0.37768306,California,4998
CA,2016,August,12 month-ending,Number of Drug Overdose Deaths,4791,100,0.420198563,California,5021
CA,2016,December,12 month-ending,Number of Drug Overdose Deaths,4755,100,0.363983146,California,4948
CA,2016,February,12 month-ending,Number of Drug Overdose Deaths,4745,100,0.363904371,California,4938
CA,2016,January,12 month-ending,Number of Drug Overdose Deaths,4745,100,0.359810723,California,4935
CA,2016,July,12 month-ending,Number of Drug Overdose Deaths,4816,100,0.410163492,California,5041
CA,2016,June,12 month-ending,Number of Drug Overdose Deaths,4844,100,0.396990825,California,5062
CA,2016,March,12 month-ending,Number of Drug Overdose Deaths,4768,100,0.371438627,California,4966
CA,2016,May,12 month-ending,Number of Drug Overdose Deaths,4811,100,0.391883987,California,5024
CA,2016,November,12 month-ending,Number of Drug Overdose Deaths,4709,100,0.39297149,California,4918
CA,2016,October,12 month-ending,Number of Drug Overdose Deaths,4659,100,0.417124959,California,4881
CA,2016,September,12 month-ending,Number of Drug Overdose Deaths,4716,100,0.419781637,California,4942
CA,2017,April,12 month-ending,Number of Drug Overdose Deaths,4714,100,0.360365794,California,4903
CA,2017,August,12 month-ending,Number of Drug Overdose Deaths,4900,100,0.354595339,California,5093
CA,2017,December,12 month-ending,Number of Drug Overdose Deaths,5028,100,0.331505659,California,5211
CA,2017,February,12 month-ending,Number of Drug Overdose Deaths,4724,100,0.363548505,California,4916
CA,2017,January,12 month-ending,Number of Drug Overdose Deaths,4771,100,0.364814954,California,4965
CA,2017,July,12 month-ending,Number of Drug Overdose Deaths,4870,100,0.35830229,California,5064
CA,2017,June,12 month-ending,Number of Drug Overdose Deaths,4808,100,0.360438671,California,5001
CA,2017,March,12 month-ending,Number of Drug Overdose Deaths,4721,100,0.361827569,California,4912
CA,2017,May,12 month-ending,Number of Drug Overdose Deaths,4761,100,0.35645396,California,4950
CA,2017,November,12 month-ending,Number of Drug Overdose Deaths,5059,100,0.34094847,California,5250
CA,2017,October,12 month-ending,Number of Drug Overdose Deaths,5078,100,0.345423787,California,5272
CA,2017,September,12 month-ending,Number of Drug Overdose Deaths,4972,100,0.352493566,California,5167
CA,2018,April,12 month-ending,Number of Drug Overdose Deaths,5201,100,0.303674906,California,5372
CA,2018,August,12 month-ending,Number of Drug Overdose Deaths,5289,100,0.275972417,California,5444
CA,2018,December,12 month-ending,Number of Drug Overdose Deaths,5494,100,0.233257309,California,5626
CA,2018,February,12 month-ending,Number of Drug Overdose Deaths,5174,100,0.315259905,California,5352
CA,2018,January,12 month-ending,Number of Drug Overdose Deaths,5092,100,0.320261221,California,5270
CA,2018,July,12 month-ending,Number of Drug Overdose Deaths,5209,100,0.288904735,California,5370
CA,2018,June,12 month-ending,Number of Drug Overdose Deaths,5192,100,0.29568281,California,5357
CA,2018,March,12 month-ending,Number of Drug Overdose Deaths,5195,100,0.310364413,California,5370
CA,2018,May,12 month-ending,Number of Drug Overdose Deaths,5164,100,0.304927332,California,5335
CA,2018,November,12 month-ending,Number of Drug Overdose Deaths,5400,100,0.248204653,California,5540
CA,2018,October,12 month-ending,Number of Drug Overdose Deaths,5370,100,0.248486591,California,5509
CA,2018,September,12 month-ending,Number of Drug Overdose Deaths,5341,100,0.259446808,California,5487
CA,2019,April,12 month-ending,Number of Drug Overdose Deaths,5700,100,0.246863633,California,5846
CA,2019,August,12 month-ending,Number of Drug Overdose Deaths,6041,100,0.245172012,California,6195
CA,2019,December,12 month-ending,Number of Drug Overdose Deaths,6363,100,0.261706667,California,6538
